AvgSpotLen	BioSample	Experiment	LoadDate	MBases	MBytes	ReleaseDate	Run	SRA_Sample	Sample_Name	cell_line	cell_type	disease_status	patient	source_name	Assay_Type	BioProject	Center_Name	Consent	DATASTORE_filetype	DATASTORE_provider	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	SRA_Study	gender
124	SAMN08145138	SRX3454919	2017-12-07	11	4	2018-04-20	SRR6358460	SRS2743616	GSM2880428		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
133	SAMN08145137	SRX3454920	2017-12-07	210	85	2018-04-20	SRR6358461	SRS2743619	GSM2880429		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
124	SAMN08145136	SRX3454921	2017-12-07	10	4	2018-04-20	SRR6358462	SRS2743620	GSM2880430		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
127	SAMN08145135	SRX3454922	2017-12-07	18	7	2018-04-20	SRR6358463	SRS2743621	GSM2880431		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
132	SAMN08145134	SRX3454923	2017-12-07	544	221	2018-04-20	SRR6358464	SRS2743624	GSM2880432		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
134	SAMN08145133	SRX3454924	2017-12-07	217	88	2018-04-20	SRR6358465	SRS2743623	GSM2880433		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
122	SAMN08145132	SRX3454925	2017-12-07	12	5	2018-04-20	SRR6358466	SRS2743625	GSM2880434		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
135	SAMN08145131	SRX3454926	2017-12-07	223	91	2018-04-20	SRR6358467	SRS2743626	GSM2880435		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
135	SAMN08145130	SRX3454927	2017-12-07	294	119	2018-04-20	SRR6358468	SRS2743627	GSM2880436		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
134	SAMN08145129	SRX3454928	2017-12-07	344	139	2018-04-20	SRR6358469	SRS2743622	GSM2880437		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
136	SAMN08145128	SRX3454929	2017-12-07	184	74	2018-04-20	SRR6358470	SRS2743628	GSM2880438		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
135	SAMN08145127	SRX3454930	2017-12-07	347	140	2018-04-20	SRR6358471	SRS2743629	GSM2880439		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
126	SAMN08145126	SRX3454931	2017-12-07	16	6	2018-04-20	SRR6358472	SRS2743631	GSM2880440		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
134	SAMN08145125	SRX3454932	2017-12-07	110	45	2018-04-20	SRR6358473	SRS2743632	GSM2880441		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
126	SAMN08145124	SRX3454933	2017-12-07	18	7	2018-04-20	SRR6358474	SRS2743633	GSM2880442		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
135	SAMN08145123	SRX3454934	2017-12-07	400	163	2018-04-20	SRR6358475	SRS2743630	GSM2880443		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
126	SAMN08145122	SRX3454999	2017-12-07	15	6	2018-04-20	SRR6358476	SRS2743698	GSM2880444		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
133	SAMN08145121	SRX3455000	2017-12-07	49	20	2018-04-20	SRR6358477	SRS2743699	GSM2880445		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
135	SAMN08145120	SRX3455001	2017-12-07	67	27	2018-04-20	SRR6358478	SRS2743700	GSM2880446		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
127	SAMN08145119	SRX3455002	2017-12-07	20	8	2018-04-20	SRR6358479	SRS2743701	GSM2880447		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
138	SAMN08145118	SRX3455003	2017-12-07	1	0	2018-04-20	SRR6358480	SRS2743704	GSM2880448		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
135	SAMN08145117	SRX3455004	2017-12-07	198	81	2018-04-20	SRR6358481	SRS2743705	GSM2880449		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
128	SAMN08145116	SRX3455005	2017-12-07	17	7	2018-04-20	SRR6358482	SRS2743702	GSM2880450		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
129	SAMN08145115	SRX3455006	2017-12-07	17	7	2018-04-20	SRR6358483	SRS2743707	GSM2880451		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
124	SAMN08145114	SRX3455007	2017-12-07	17	7	2018-04-20	SRR6358484	SRS2743703	GSM2880452		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
123	SAMN08145113	SRX3455008	2017-12-07	10	4	2018-04-20	SRR6358485	SRS2743706	GSM2880453		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
133	SAMN08145112	SRX3455009	2017-12-07	262	107	2018-04-20	SRR6358486	SRS2743708	GSM2880454		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
136	SAMN08145111	SRX3455010	2017-12-07	73	30	2018-04-20	SRR6358487	SRS2743709	GSM2880455		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
129	SAMN08145110	SRX3455011	2017-12-07	698	288	2018-04-20	SRR6358488	SRS2743710	GSM2880456		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
132	SAMN08145109	SRX3455012	2017-12-07	318	131	2018-04-20	SRR6358489	SRS2743711	GSM2880457		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
137	SAMN08145108	SRX3455013	2017-12-07	89	37	2018-04-20	SRR6358490	SRS2743712	GSM2880458		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
128	SAMN08145107	SRX3455014	2017-12-07	22	9	2018-04-20	SRR6358491	SRS2743713	GSM2880459		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
135	SAMN08145106	SRX3455015	2017-12-07	274	112	2018-04-20	SRR6358492	SRS2743714	GSM2880460		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
129	SAMN08145105	SRX3455016	2017-12-07	27	11	2018-04-20	SRR6358493	SRS2743715	GSM2880461		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
134	SAMN08145104	SRX3455017	2017-12-07	224	93	2018-04-20	SRR6358494	SRS2743716	GSM2880462		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
126	SAMN08145103	SRX3455018	2017-12-07	7	3	2018-04-20	SRR6358495	SRS2743717	GSM2880463		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
135	SAMN08145102	SRX3455019	2017-12-07	212	87	2018-04-20	SRR6358496	SRS2743718	GSM2880464		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
134	SAMN08145101	SRX3455020	2017-12-07	256	106	2018-04-20	SRR6358497	SRS2743720	GSM2880465		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
133	SAMN08145100	SRX3455021	2017-12-07	25	10	2018-04-20	SRR6358498	SRS2743719	GSM2880466		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
133	SAMN08145099	SRX3455022	2017-12-07	57	23	2018-04-20	SRR6358499	SRS2743721	GSM2880467		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
134	SAMN08145098	SRX3455023	2017-12-07	236	99	2018-04-20	SRR6358500	SRS2743722	GSM2880468		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
129	SAMN08145097	SRX3455024	2017-12-07	24	9	2018-04-20	SRR6358501	SRS2743723	GSM2880469		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
133	SAMN08145096	SRX3455025	2017-12-07	48	19	2018-04-20	SRR6358502	SRS2743724	GSM2880470		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
128	SAMN08145095	SRX3455026	2017-12-07	17	7	2018-04-20	SRR6358503	SRS2743725	GSM2880471		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
135	SAMN08145094	SRX3455027	2017-12-07	99	40	2018-04-20	SRR6358504	SRS2743859	GSM2880472		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
133	SAMN08145093	SRX3455028	2017-12-07	356	144	2018-04-20	SRR6358505	SRS2743726	GSM2880473		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
130	SAMN08145092	SRX3455029	2017-12-07	25	10	2018-04-20	SRR6358506	SRS2743728	GSM2880474		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
126	SAMN08145091	SRX3455030	2017-12-07	11	4	2018-04-20	SRR6358507	SRS2743727	GSM2880475		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
126	SAMN08145090	SRX3455031	2017-12-07	7	3	2018-04-20	SRR6358508	SRS2743729	GSM2880476		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
135	SAMN08145089	SRX3455032	2017-12-07	202	82	2018-04-20	SRR6358509	SRS2743731	GSM2880477		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
134	SAMN08145088	SRX3455033	2017-12-07	331	140	2018-04-20	SRR6358510	SRS2743730	GSM2880478		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
134	SAMN08145087	SRX3455034	2017-12-07	262	106	2018-04-20	SRR6358511	SRS2743732	GSM2880479		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
134	SAMN08145086	SRX3455035	2017-12-07	420	171	2018-04-20	SRR6358512	SRS2743733	GSM2880480		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
136	SAMN08145085	SRX3455036	2017-12-07	248	101	2018-04-20	SRR6358513	SRS2743735	GSM2880481		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
125	SAMN08145084	SRX3455037	2017-12-07	18	7	2018-04-20	SRR6358514	SRS2743734	GSM2880482		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
127	SAMN08145083	SRX3455038	2017-12-07	14	5	2018-04-20	SRR6358515	SRS2743737	GSM2880483		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
138	SAMN08145082	SRX3455039	2017-12-07	77	31	2018-04-20	SRR6358516	SRS2743736	GSM2880484		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
126	SAMN08145081	SRX3455040	2017-12-07	18	7	2018-04-20	SRR6358517	SRS2743738	GSM2880485		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
123	SAMN08145080	SRX3455041	2017-12-07	15	6	2018-04-20	SRR6358518	SRS2743739	GSM2880486		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
127	SAMN08145079	SRX3455042	2017-12-07	17	7	2018-04-20	SRR6358519	SRS2743740	GSM2880487		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
133	SAMN08145078	SRX3455043	2017-12-07	303	125	2018-04-20	SRR6358520	SRS2743742	GSM2880488		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
124	SAMN08145077	SRX3455044	2017-12-07	17	7	2018-04-20	SRR6358521	SRS2743743	GSM2880489		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
137	SAMN08145076	SRX3455045	2017-12-07	126	51	2018-04-20	SRR6358522	SRS2743741	GSM2880490		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
125	SAMN08145075	SRX3455046	2017-12-07	10	4	2018-04-20	SRR6358523	SRS2743744	GSM2880491		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
132	SAMN08145074	SRX3455047	2017-12-07	26	10	2018-04-20	SRR6358524	SRS2743746	GSM2880492		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
138	SAMN08145073	SRX3455048	2017-12-07	20	8	2018-04-20	SRR6358525	SRS2743745	GSM2880493		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
127	SAMN08145072	SRX3455049	2017-12-07	11	4	2018-04-20	SRR6358526	SRS2743747	GSM2880494		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
122	SAMN08145071	SRX3455050	2017-12-07	10	4	2018-04-20	SRR6358527	SRS2743748	GSM2880495		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
129	SAMN08145070	SRX3455051	2017-12-07	20	8	2018-04-20	SRR6358528	SRS2743750	GSM2880496		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
137	SAMN08145069	SRX3455052	2017-12-07	104	42	2018-04-20	SRR6358529	SRS2743749	GSM2880497		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
125	SAMN08145068	SRX3455053	2017-12-07	21	8	2018-04-20	SRR6358530	SRS2743751	GSM2880498		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
123	SAMN08145067	SRX3455054	2017-12-07	22	9	2018-04-20	SRR6358531	SRS2743752	GSM2880499		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
133	SAMN08145066	SRX3455055	2017-12-07	286	119	2018-04-20	SRR6358532	SRS2743753	GSM2880500		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
131	SAMN08145065	SRX3455056	2017-12-07	28	11	2018-04-20	SRR6358533	SRS2743754	GSM2880501		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
127	SAMN08145064	SRX3455057	2017-12-07	13	5	2018-04-20	SRR6358534	SRS2743755	GSM2880502		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
136	SAMN08145063	SRX3455058	2017-12-07	54	22	2018-04-20	SRR6358535	SRS2743757	GSM2880503		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
135	SAMN08145062	SRX3455059	2017-12-07	376	152	2018-04-20	SRR6358536	SRS2743756	GSM2880504		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
132	SAMN08145061	SRX3455060	2017-12-07	294	119	2018-04-20	SRR6358537	SRS2743758	GSM2880505		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
136	SAMN08145060	SRX3455061	2017-12-07	88	35	2018-04-20	SRR6358538	SRS2743759	GSM2880506		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
126	SAMN08145059	SRX3455062	2017-12-07	604	245	2018-04-20	SRR6358539	SRS2743760	GSM2880507		CD4+ T cell	Sezary syndrome	1	Primary T cell sorted from peripheral blood	ATAC-seq	PRJNA421486	GEO	public	sra	ncbi	0	NextSeq 500	PAIRED	other	GENOMIC	Homo sapiens	ILLUMINA	SRP126342	male
